timestamp,hour,sin_hour,cos_hour,temperature_c,demand_mw,solar_wm2,wind_ms,grid_price_inr_kwh
2025-07-25 12:00,12,0.0,-1.0,40.5,639.48,846.58,13.95,6.1161
2025-07-25 13:00,13,-0.2588,-0.9659,40.48,529.09,787.84,0.91,6.3944
2025-07-25 14:00,14,-0.5,-0.866,38.31,469.7,698.33,18.72,4.6998
2025-07-25 15:00,15,-0.7071,-0.7071,39.61,534.83,656.21,7.11,6.049
2025-07-25 16:00,16,-0.866,-0.5,38.2,604.85,419.42,8.72,6.3378
2025-07-25 17:00,17,-0.9659,-0.2588,39.09,652.38,230.86,5.88,7.2249
2025-07-25 18:00,18,-1.0,-0.0,37.47,573.87,0.0,12.17,5.8752
2025-07-25 19:00,19,-0.9659,0.2588,32.45,479.64,8.02,8.0,4.8557
2025-07-25 20:00,20,-0.866,0.5,33.88,436.76,36.48,9.18,4.5447
2025-07-25 21:00,21,-0.7071,0.7071,31.14,440.28,0.0,9.0,4.744
2025-07-25 22:00,22,-0.5,0.866,30.12,515.56,11.46,5.92,4.8602
2025-07-25 23:00,23,-0.2588,0.9659,27.67,538.74,0.0,2.47,5.0915
2025-07-26 00:00,0,0.0,1.0,30.43,539.73,50.57,11.3,4.322
2025-07-26 01:00,1,0.2588,0.9659,28.76,460.9,6.71,5.15,4.3278
2025-07-26 02:00,2,0.5,0.866,25.89,377.9,0.0,12.1,2.9976
2025-07-26 03:00,3,0.7071,0.7071,25.2,442.78,0.0,8.52,3.6505
2025-07-26 04:00,4,0.866,0.5,27.23,494.85,0.0,5.81,4.5342
2025-07-26 05:00,5,0.9659,0.2588,29.41,570.71,0.0,8.36,4.8779
2025-07-26 06:00,6,1.0,0.0,30.36,522.04,0.0,8.96,4.915
2025-07-26 07:00,7,0.9659,-0.2588,33.33,464.34,217.55,9.75,4.5093
2025-07-26 08:00,8,0.866,-0.5,34.18,461.47,421.5,11.57,4.3987
2025-07-26 09:00,9,0.7071,-0.7071,36.01,492.75,613.26,3.67,5.1479
2025-07-26 10:00,10,0.5,-0.866,36.49,575.68,723.04,14.95,5.0454
2025-07-26 11:00,11,0.2588,-0.9659,35.16,573.97,801.76,6.4,5.5982
2025-07-26 12:00,12,0.0,-1.0,37.9,605.92,849.81,12.35,5.917
2025-07-26 13:00,13,-0.2588,-0.9659,40.39,548.9,780.73,4.39,5.8778
2025-07-26 14:00,14,-0.5,-0.866,38.92,487.46,739.71,1.51,6.1872
2025-07-26 15:00,15,-0.7071,-0.7071,39.55,506.99,554.5,8.12,5.4923
2025-07-26 16:00,16,-0.866,-0.5,37.72,608.38,453.02,5.51,6.7055
2025-07-26 17:00,17,-0.9659,-0.2588,35.7,601.59,237.1,17.96,5.4361
2025-07-26 18:00,18,-1.0,-0.0,35.81,568.22,0.0,2.92,6.7296
2025-07-26 19:00,19,-0.9659,0.2588,35.02,528.31,16.53,1.94,6.1513
2025-07-26 20:00,20,-0.866,0.5,32.02,421.58,2.79,1.89,4.841
2025-07-26 21:00,21,-0.7071,0.7071,31.09,473.38,0.0,4.35,5.2932
2025-07-26 22:00,22,-0.5,0.866,28.59,525.66,0.0,8.19,4.8897
2025-07-26 23:00,23,-0.2588,0.9659,30.44,575.34,7.91,7.39,5.1608
2025-07-27 00:00,0,0.0,1.0,27.36,516.73,0.0,5.78,4.3875
2025-07-27 01:00,1,0.2588,0.9659,29.38,454.21,27.37,2.68,4.5341
2025-07-27 02:00,2,0.5,0.866,29.29,414.42,0.35,4.54,3.7311
2025-07-27 03:00,3,0.7071,0.7071,27.08,436.72,0.0,3.97,3.6342
2025-07-27 04:00,4,0.866,0.5,26.29,535.17,44.95,10.3,3.9153
2025-07-27 05:00,5,0.9659,0.2588,25.63,530.31,14.41,10.83,4.1001
2025-07-27 06:00,6,1.0,0.0,27.79,527.82,0.0,10.78,4.4361
2025-07-27 07:00,7,0.9659,-0.2588,29.39,460.93,207.84,16.4,3.7103
2025-07-27 08:00,8,0.866,-0.5,35.07,467.02,390.4,12.92,4.3632
2025-07-27 09:00,9,0.7071,-0.7071,34.73,508.07,581.05,7.3,4.9659
2025-07-27 10:00,10,0.5,-0.866,36.58,579.79,732.5,6.44,5.3247
2025-07-27 11:00,11,0.2588,-0.9659,33.91,569.26,829.89,13.84,5.051
2025-07-27 12:00,12,0.0,-1.0,36.4,578.61,856.53,8.55,5.6504
2025-07-27 13:00,13,-0.2588,-0.9659,40.13,519.64,847.98,5.2,5.7382
2025-07-27 14:00,14,-0.5,-0.866,39.43,480.46,752.04,8.02,5.7726
2025-07-27 15:00,15,-0.7071,-0.7071,38.57,503.46,615.41,19.37,4.8006
2025-07-27 16:00,16,-0.866,-0.5,39.04,593.69,430.04,12.11,6.1258
2025-07-27 17:00,17,-0.9659,-0.2588,39.7,634.62,252.17,5.06,7.1651
2025-07-27 18:00,18,-1.0,-0.0,35.67,538.18,0.0,15.39,5.1826
2025-07-27 19:00,19,-0.9659,0.2588,34.66,501.26,0.0,17.57,4.8218
2025-07-27 20:00,20,-0.866,0.5,33.29,475.62,0.0,4.51,5.5145
2025-07-27 21:00,21,-0.7071,0.7071,35.04,502.88,26.4,13.23,4.7336
2025-07-27 22:00,22,-0.5,0.866,26.85,509.46,0.0,12.9,3.9125
2025-07-27 23:00,23,-0.2588,0.9659,29.78,563.44,73.34,1.77,5.1973
2025-07-28 00:00,0,0.0,1.0,27.63,506.19,0.0,9.26,4.2406
2025-07-28 01:00,1,0.2588,0.9659,28.05,439.29,2.21,5.31,3.6058
2025-07-28 02:00,2,0.5,0.866,26.01,399.44,13.66,9.32,3.0512
2025-07-28 03:00,3,0.7071,0.7071,27.13,424.88,0.0,13.77,3.6667
2025-07-28 04:00,4,0.866,0.5,28.87,544.71,8.96,7.31,4.8038
2025-07-28 05:00,5,0.9659,0.2588,33.43,571.11,0.87,6.44,5.6544
2025-07-28 06:00,6,1.0,0.0,31.21,548.97,0.0,14.04,4.8565
2025-07-28 07:00,7,0.9659,-0.2588,30.17,453.38,249.31,16.82,3.7982
2025-07-28 08:00,8,0.866,-0.5,32.36,463.43,402.41,2.23,4.9829
2025-07-28 09:00,9,0.7071,-0.7071,33.87,489.6,607.91,14.09,4.4644
2025-07-28 10:00,10,0.5,-0.866,33.31,549.55,772.49,2.59,5.893
2025-07-28 11:00,11,0.2588,-0.9659,36.75,616.26,803.37,5.64,6.2926
2025-07-28 12:00,12,0.0,-1.0,39.3,603.46,842.58,10.55,5.935
2025-07-28 13:00,13,-0.2588,-0.9659,36.88,491.43,879.67,10.78,5.0143
2025-07-28 14:00,14,-0.5,-0.866,40.57,489.08,747.98,10.01,5.5718
2025-07-28 15:00,15,-0.7071,-0.7071,39.53,502.94,588.39,1.76,6.1475
2025-07-28 16:00,16,-0.866,-0.5,37.09,571.41,445.07,3.32,6.5967
2025-07-28 17:00,17,-0.9659,-0.2588,37.03,623.65,205.79,14.6,5.9715
2025-07-28 18:00,18,-1.0,-0.0,38.4,600.18,0.0,2.57,6.9318
2025-07-28 19:00,19,-0.9659,0.2588,35.65,469.04,34.31,2.52,5.5659
2025-07-28 20:00,20,-0.866,0.5,33.01,438.05,0.0,11.83,4.4626
2025-07-28 21:00,21,-0.7071,0.7071,31.09,470.68,61.29,8.91,4.4578
2025-07-28 22:00,22,-0.5,0.866,30.11,526.98,0.0,5.79,5.3522
2025-07-28 23:00,23,-0.2588,0.9659,27.99,540.49,53.33,3.75,4.7345
2025-07-29 00:00,0,0.0,1.0,24.65,506.32,0.0,12.92,3.8272
2025-07-29 01:00,1,0.2588,0.9659,30.27,447.53,25.64,18.6,3.0008
2025-07-29 02:00,2,0.5,0.866,27.23,390.45,12.49,1.99,3.8978
2025-07-29 03:00,3,0.7071,0.7071,27.8,440.11,20.94,7.91,3.8841
2025-07-29 04:00,4,0.866,0.5,27.72,547.12,24.2,4.84,4.4514
2025-07-29 05:00,5,0.9659,0.2588,27.65,538.84,0.0,11.76,4.127
2025-07-29 06:00,6,1.0,0.0,29.72,521.5,0.0,5.74,4.8498
2025-07-29 07:00,7,0.9659,-0.2588,29.05,445.11,218.72,9.85,3.8944
2025-07-29 08:00,8,0.866,-0.5,36.42,457.01,430.58,7.75,4.8187
2025-07-29 09:00,9,0.7071,-0.7071,32.7,491.58,589.24,7.77,4.8732
2025-07-29 10:00,10,0.5,-0.866,34.45,528.55,743.06,12.29,4.629
2025-07-29 11:00,11,0.2588,-0.9659,36.58,610.69,829.28,7.02,5.9754
2025-07-29 12:00,12,0.0,-1.0,40.13,621.8,827.25,12.03,5.8903
2025-07-29 13:00,13,-0.2588,-0.9659,38.82,519.63,830.91,5.91,5.7439
2025-07-29 14:00,14,-0.5,-0.866,37.15,460.85,729.44,3.86,5.4421
2025-07-29 15:00,15,-0.7071,-0.7071,40.68,545.53,583.54,6.86,6.3155
2025-07-29 16:00,16,-0.866,-0.5,39.29,616.44,444.68,7.31,6.9455
2025-07-29 17:00,17,-0.9659,-0.2588,38.05,633.56,200.57,7.1,6.9589
2025-07-29 18:00,18,-1.0,-0.0,37.07,573.07,0.0,11.31,6.3725
2025-07-29 19:00,19,-0.9659,0.2588,38.14,525.5,1.8,8.03,5.6243
2025-07-29 20:00,20,-0.866,0.5,36.28,460.19,34.36,13.03,4.6246
2025-07-29 21:00,21,-0.7071,0.7071,30.42,468.01,4.82,7.48,4.8198
2025-07-29 22:00,22,-0.5,0.866,32.44,570.24,13.21,4.44,5.8186
2025-07-29 23:00,23,-0.2588,0.9659,29.33,521.57,0.0,3.28,5.0967
2025-07-30 00:00,0,0.0,1.0,28.55,518.59,0.0,12.53,3.887
2025-07-30 01:00,1,0.2588,0.9659,24.67,411.46,0.0,2.12,3.801
2025-07-30 02:00,2,0.5,0.866,26.74,436.63,7.33,3.11,4.143
2025-07-30 03:00,3,0.7071,0.7071,25.99,430.48,0.0,2.26,4.0695
2025-07-30 04:00,4,0.866,0.5,29.05,532.06,33.5,6.53,4.5082
2025-07-30 05:00,5,0.9659,0.2588,30.36,568.38,0.0,7.67,5.0066
2025-07-30 06:00,6,1.0,0.0,26.89,500.45,0.0,1.25,5.0698
2025-07-30 07:00,7,0.9659,-0.2588,31.41,450.98,288.57,7.49,4.2179
2025-07-30 08:00,8,0.866,-0.5,34.68,477.25,416.82,6.23,5.1537
2025-07-30 09:00,9,0.7071,-0.7071,34.27,502.02,633.87,10.73,4.6272
2025-07-30 10:00,10,0.5,-0.866,37.09,614.4,771.24,11.71,5.5476
2025-07-30 11:00,11,0.2588,-0.9659,37.77,628.99,844.67,9.46,6.1458
2025-07-30 12:00,12,0.0,-1.0,38.71,602.49,845.05,7.05,6.0953
2025-07-30 13:00,13,-0.2588,-0.9659,38.39,516.6,828.2,4.34,6.0356
2025-07-30 14:00,14,-0.5,-0.866,37.18,469.09,704.26,12.06,4.8289
2025-07-30 15:00,15,-0.7071,-0.7071,37.11,494.78,650.79,5.69,5.7798
2025-07-30 16:00,16,-0.866,-0.5,39.26,603.84,403.7,5.84,6.859
2025-07-30 17:00,17,-0.9659,-0.2588,37.27,612.34,213.65,13.85,5.9348
2025-07-30 18:00,18,-1.0,-0.0,35.79,581.47,2.47,16.96,5.6087
2025-07-30 19:00,19,-0.9659,0.2588,33.92,487.39,0.0,13.3,4.9822
2025-07-30 20:00,20,-0.866,0.5,32.54,440.65,0.0,22.0,3.8177
2025-07-30 21:00,21,-0.7071,0.7071,33.02,502.77,34.86,12.54,4.7671
2025-07-30 22:00,22,-0.5,0.866,29.5,523.91,23.76,9.71,4.4547
2025-07-30 23:00,23,-0.2588,0.9659,26.75,561.35,8.05,5.19,4.9017
2025-07-31 00:00,0,0.0,1.0,28.92,550.63,0.0,15.39,4.4235
2025-07-31 01:00,1,0.2588,0.9659,26.9,457.1,26.61,12.73,3.6993
2025-07-31 02:00,2,0.5,0.866,27.05,417.3,0.0,4.62,4.0247
2025-07-31 03:00,3,0.7071,0.7071,29.62,445.83,39.26,7.21,3.9651
2025-07-31 04:00,4,0.866,0.5,27.77,515.94,2.78,2.37,5.2602
2025-07-31 05:00,5,0.9659,0.2588,29.19,539.75,30.74,15.4,4.4035
2025-07-31 06:00,6,1.0,0.0,28.23,521.84,0.0,8.12,4.7825
2025-07-31 07:00,7,0.9659,-0.2588,31.12,466.56,221.78,4.67,4.8462
2025-07-31 08:00,8,0.866,-0.5,33.91,447.67,455.64,5.18,4.6657
2025-07-31 09:00,9,0.7071,-0.7071,32.22,486.67,655.89,17.48,4.0416
2025-07-31 10:00,10,0.5,-0.866,36.3,560.79,775.13,8.6,5.519
2025-07-31 11:00,11,0.2588,-0.9659,37.39,649.67,842.97,6.5,6.4127
2025-07-31 12:00,12,0.0,-1.0,38.26,608.09,864.73,7.32,6.0506
2025-07-31 13:00,13,-0.2588,-0.9659,40.35,535.25,808.36,2.83,5.9169
2025-07-31 14:00,14,-0.5,-0.866,39.5,489.78,743.5,2.46,6.0321
2025-07-31 15:00,15,-0.7071,-0.7071,41.01,548.81,578.21,8.34,6.2954
2025-07-31 16:00,16,-0.866,-0.5,36.71,604.96,434.39,7.45,6.1946
2025-07-31 17:00,17,-0.9659,-0.2588,37.45,627.1,231.0,5.87,6.7669
2025-07-31 18:00,18,-1.0,-0.0,36.13,579.67,0.0,8.04,6.5927
2025-07-31 19:00,19,-0.9659,0.2588,32.95,477.36,0.97,2.42,5.4659
2025-07-31 20:00,20,-0.866,0.5,34.43,478.21,10.37,14.94,4.591
2025-07-31 21:00,21,-0.7071,0.7071,34.93,487.44,0.0,5.19,5.5764
2025-07-31 22:00,22,-0.5,0.866,29.97,527.85,8.95,2.4,5.2871
2025-07-31 23:00,23,-0.2588,0.9659,29.51,584.07,0.0,3.79,5.2337
2025-08-01 00:00,0,0.0,1.0,26.86,514.71,0.0,2.79,4.6952
2025-08-01 01:00,1,0.2588,0.9659,25.06,454.56,25.87,3.9,4.1901
2025-08-01 02:00,2,0.5,0.866,23.2,386.33,0.01,6.46,3.2578
2025-08-01 03:00,3,0.7071,0.7071,25.07,434.42,8.5,10.19,3.5885
2025-08-01 04:00,4,0.866,0.5,24.64,534.77,0.0,4.96,4.6229
2025-08-01 05:00,5,0.9659,0.2588,30.24,557.79,0.49,6.66,5.1286
2025-08-01 06:00,6,1.0,0.0,28.76,516.27,0.0,14.3,4.4391
2025-08-01 07:00,7,0.9659,-0.2588,29.86,456.2,241.15,5.21,4.5391
2025-08-01 08:00,8,0.866,-0.5,33.26,427.26,470.2,11.07,3.9404
2025-08-01 09:00,9,0.7071,-0.7071,31.8,461.68,574.42,3.65,4.9996
2025-08-01 10:00,10,0.5,-0.866,33.78,560.41,712.61,3.9,5.6417
2025-08-01 11:00,11,0.2588,-0.9659,36.27,616.88,832.06,6.87,5.89
2025-08-01 12:00,12,0.0,-1.0,38.67,617.05,886.85,4.54,6.458
2025-08-01 13:00,13,-0.2588,-0.9659,38.48,544.43,820.98,13.44,5.6039
2025-08-01 14:00,14,-0.5,-0.866,38.3,469.56,705.39,2.01,5.827
2025-08-01 15:00,15,-0.7071,-0.7071,37.84,517.9,595.83,8.39,5.7443
2025-08-01 16:00,16,-0.866,-0.5,37.72,600.41,399.25,8.47,6.1483
2025-08-01 17:00,17,-0.9659,-0.2588,36.47,640.53,203.28,2.3,7.0664
2025-08-01 18:00,18,-1.0,-0.0,33.38,566.34,0.0,10.11,5.9639
2025-08-01 19:00,19,-0.9659,0.2588,33.55,486.27,0.0,7.0,5.4529
2025-08-01 20:00,20,-0.866,0.5,30.32,428.54,0.0,9.97,4.3945
2025-08-01 21:00,21,-0.7071,0.7071,30.5,467.58,1.86,11.65,4.5439
2025-08-01 22:00,22,-0.5,0.866,28.21,500.24,5.38,5.5,4.7563
2025-08-01 23:00,23,-0.2588,0.9659,31.49,580.85,0.0,7.16,5.7021
2025-08-02 00:00,0,0.0,1.0,26.67,534.39,9.91,4.84,4.6883
2025-08-02 01:00,1,0.2588,0.9659,24.03,434.39,0.0,4.17,3.2925
2025-08-02 02:00,2,0.5,0.866,25.73,401.94,18.01,0.5,3.7551
2025-08-02 03:00,3,0.7071,0.7071,26.91,433.86,19.51,16.02,3.2324
2025-08-02 04:00,4,0.866,0.5,29.24,487.73,0.0,6.71,4.2909
2025-08-02 05:00,5,0.9659,0.2588,26.8,550.31,15.35,1.01,5.102
2025-08-02 06:00,6,1.0,0.0,26.55,517.03,0.0,0.83,4.9419
2025-08-02 07:00,7,0.9659,-0.2588,31.6,458.62,253.09,5.13,4.6156
2025-08-02 08:00,8,0.866,-0.5,29.86,397.54,405.02,1.04,4.5976
2025-08-02 09:00,9,0.7071,-0.7071,32.83,462.91,609.86,6.03,4.8339
2025-08-02 10:00,10,0.5,-0.866,34.54,576.3,731.43,2.24,5.7152
2025-08-02 11:00,11,0.2588,-0.9659,36.07,644.12,795.61,1.76,6.7257
2025-08-02 12:00,12,0.0,-1.0,38.16,614.5,872.52,9.26,5.7299
2025-08-02 13:00,13,-0.2588,-0.9659,36.7,486.92,805.68,13.56,4.9695
2025-08-02 14:00,14,-0.5,-0.866,37.52,488.96,693.62,6.39,5.6871
2025-08-02 15:00,15,-0.7071,-0.7071,37.7,505.17,528.99,11.85,5.2804
2025-08-02 16:00,16,-0.866,-0.5,37.35,578.56,403.12,1.52,6.5289
2025-08-02 17:00,17,-0.9659,-0.2588,36.32,609.61,254.39,10.79,6.2871
2025-08-02 18:00,18,-1.0,-0.0,35.58,583.75,31.44,2.24,6.6063
2025-08-02 19:00,19,-0.9659,0.2588,34.75,505.86,0.0,11.88,5.2501
2025-08-02 20:00,20,-0.866,0.5,32.52,434.67,0.0,12.87,4.5579
2025-08-02 21:00,21,-0.7071,0.7071,31.06,460.73,0.0,10.93,4.5409
2025-08-02 22:00,22,-0.5,0.866,26.55,519.46,0.0,11.54,4.1381
2025-08-02 23:00,23,-0.2588,0.9659,27.76,558.52,0.0,7.99,4.7447
2025-08-03 00:00,0,0.0,1.0,27.45,530.14,24.53,4.88,4.4599
2025-08-03 01:00,1,0.2588,0.9659,27.23,418.23,12.6,8.93,3.7336
2025-08-03 02:00,2,0.5,0.866,24.89,400.3,6.83,6.7,3.7717
2025-08-03 03:00,3,0.7071,0.7071,25.14,421.48,0.0,0.64,3.9464
2025-08-03 04:00,4,0.866,0.5,25.87,511.74,2.52,7.08,4.334
2025-08-03 05:00,5,0.9659,0.2588,28.49,550.53,0.0,9.03,4.9197
2025-08-03 06:00,6,1.0,0.0,30.48,531.63,21.07,1.04,5.4848
2025-08-03 07:00,7,0.9659,-0.2588,29.76,439.62,226.46,8.67,4.3553
2025-08-03 08:00,8,0.866,-0.5,33.29,420.01,391.37,9.05,4.3336
2025-08-03 09:00,9,0.7071,-0.7071,33.67,451.41,641.45,3.65,4.6658
2025-08-03 10:00,10,0.5,-0.866,34.74,564.47,691.22,6.61,5.5961
2025-08-03 11:00,11,0.2588,-0.9659,35.85,606.37,834.29,16.07,5.4202
2025-08-03 12:00,12,0.0,-1.0,38.24,584.32,863.88,12.92,5.5778
2025-08-03 13:00,13,-0.2588,-0.9659,38.21,539.04,790.05,6.4,6.1849
2025-08-03 14:00,14,-0.5,-0.866,41.34,493.84,735.18,5.77,5.5263
2025-08-03 15:00,15,-0.7071,-0.7071,36.45,526.32,560.12,3.2,6.2171
2025-08-03 16:00,16,-0.866,-0.5,37.9,616.07,353.84,1.67,6.9263
2025-08-03 17:00,17,-0.9659,-0.2588,35.38,579.75,193.3,5.23,6.2724
2025-08-03 18:00,18,-1.0,-0.0,33.62,558.88,0.0,14.77,5.8032
2025-08-03 19:00,19,-0.9659,0.2588,33.46,475.22,16.11,15.7,4.6597
2025-08-03 20:00,20,-0.866,0.5,32.13,389.4,1.69,11.39,4.1472
2025-08-03 21:00,21,-0.7071,0.7071,34.75,469.85,2.34,5.78,5.177
2025-08-03 22:00,22,-0.5,0.866,28.65,529.34,0.0,3.47,4.6853
2025-08-03 23:00,23,-0.2588,0.9659,25.99,580.29,0.0,8.37,5.0307
2025-08-04 00:00,0,0.0,1.0,27.14,526.04,0.0,8.97,4.703
2025-08-04 01:00,1,0.2588,0.9659,23.02,442.35,0.0,6.54,3.838
2025-08-04 02:00,2,0.5,0.866,25.79,399.68,0.0,9.55,3.3907
2025-08-04 03:00,3,0.7071,0.7071,26.16,462.74,1.86,10.31,3.6697
2025-08-04 04:00,4,0.866,0.5,27.92,544.72,0.0,10.88,4.1776
2025-08-04 05:00,5,0.9659,0.2588,29.15,550.37,0.0,7.35,5.1394
2025-08-04 06:00,6,1.0,0.0,28.17,483.88,17.37,11.02,4.4748
2025-08-04 07:00,7,0.9659,-0.2588,30.15,423.22,207.48,1.41,4.8165
2025-08-04 08:00,8,0.866,-0.5,30.78,442.06,391.65,9.4,4.3538
2025-08-04 09:00,9,0.7071,-0.7071,31.79,467.11,615.13,4.56,4.8857
2025-08-04 10:00,10,0.5,-0.866,35.39,574.39,742.77,4.94,5.638
2025-08-04 11:00,11,0.2588,-0.9659,34.26,573.22,829.25,2.72,6.3937
2025-08-04 12:00,12,0.0,-1.0,36.5,569.22,865.65,4.07,5.9187
2025-08-04 13:00,13,-0.2588,-0.9659,36.23,498.92,832.45,19.34,4.3822
2025-08-04 14:00,14,-0.5,-0.866,38.75,489.14,736.84,6.45,5.8669
2025-08-04 15:00,15,-0.7071,-0.7071,40.43,530.93,660.83,14.27,5.4633
2025-08-04 16:00,16,-0.866,-0.5,35.17,554.32,392.88,3.71,6.2968
2025-08-04 17:00,17,-0.9659,-0.2588,33.39,581.36,205.34,4.2,6.6852
2025-08-04 18:00,18,-1.0,-0.0,34.74,584.55,24.18,7.95,6.3885
2025-08-04 19:00,19,-0.9659,0.2588,33.5,485.21,3.56,5.77,5.6817
2025-08-04 20:00,20,-0.866,0.5,32.26,443.23,18.95,8.94,4.4501
2025-08-04 21:00,21,-0.7071,0.7071,29.71,437.66,4.24,6.52,4.6227
2025-08-04 22:00,22,-0.5,0.866,28.63,473.21,34.35,11.37,3.9234
2025-08-04 23:00,23,-0.2588,0.9659,28.24,544.05,0.0,6.61,4.7035
2025-08-05 00:00,0,0.0,1.0,28.29,501.84,33.56,8.11,4.2993
2025-08-05 01:00,1,0.2588,0.9659,23.2,442.74,29.27,5.48,3.7086
2025-08-05 02:00,2,0.5,0.866,25.37,449.29,0.0,9.71,3.7193
2025-08-05 03:00,3,0.7071,0.7071,26.45,447.93,15.77,9.07,3.8677
2025-08-05 04:00,4,0.866,0.5,25.36,553.54,0.0,6.26,4.8106
2025-08-05 05:00,5,0.9659,0.2588,30.28,576.79,0.0,5.0,5.0452
2025-08-05 06:00,6,1.0,0.0,27.98,503.05,0.0,8.59,5.0765
2025-08-05 07:00,7,0.9659,-0.2588,30.31,461.23,194.73,14.9,3.977
2025-08-05 08:00,8,0.866,-0.5,32.76,464.81,442.7,3.32,5.194
2025-08-05 09:00,9,0.7071,-0.7071,32.59,501.7,621.39,11.15,4.0915
2025-08-05 10:00,10,0.5,-0.866,32.16,537.14,730.85,7.79,5.0574
2025-08-05 11:00,11,0.2588,-0.9659,35.53,614.02,841.46,7.6,5.5593
2025-08-05 12:00,12,0.0,-1.0,38.67,576.41,873.63,15.89,5.0839
2025-08-05 13:00,13,-0.2588,-0.9659,37.22,523.62,824.9,8.49,5.5169
2025-08-05 14:00,14,-0.5,-0.866,36.66,492.57,718.06,11.72,5.097
2025-08-05 15:00,15,-0.7071,-0.7071,39.11,527.0,612.07,7.48,6.1905
2025-08-05 16:00,16,-0.866,-0.5,36.63,571.51,437.17,4.72,6.7275
2025-08-05 17:00,17,-0.9659,-0.2588,35.41,614.65,236.84,9.58,6.1047
2025-08-05 18:00,18,-1.0,-0.0,35.15,575.98,21.64,14.1,5.6668
2025-08-05 19:00,19,-0.9659,0.2588,34.64,491.82,0.0,11.94,4.9812
2025-08-05 20:00,20,-0.866,0.5,35.5,462.69,0.0,4.14,5.6652
2025-08-05 21:00,21,-0.7071,0.7071,31.62,463.82,0.0,5.43,4.9423
2025-08-05 22:00,22,-0.5,0.866,30.67,548.78,18.67,7.51,5.0441
2025-08-05 23:00,23,-0.2588,0.9659,26.93,561.04,0.0,8.1,4.7755
2025-08-06 00:00,0,0.0,1.0,25.19,497.75,10.77,4.08,4.3168
2025-08-06 01:00,1,0.2588,0.9659,26.23,422.34,0.0,4.5,3.7011
2025-08-06 02:00,2,0.5,0.866,26.09,396.18,35.02,10.49,3.2043
2025-08-06 03:00,3,0.7071,0.7071,24.51,448.55,0.0,10.07,3.4902
2025-08-06 04:00,4,0.866,0.5,26.47,514.72,19.36,11.9,4.0851
2025-08-06 05:00,5,0.9659,0.2588,28.28,542.63,2.95,14.47,3.9361
2025-08-06 06:00,6,1.0,0.0,29.47,528.17,0.0,5.34,5.135
2025-08-06 07:00,7,0.9659,-0.2588,31.13,457.59,213.24,12.33,4.0424
2025-08-06 08:00,8,0.866,-0.5,32.36,448.12,409.05,9.22,4.4459
2025-08-06 09:00,9,0.7071,-0.7071,32.72,480.26,633.42,15.65,4.2945
2025-08-06 10:00,10,0.5,-0.866,34.16,557.03,736.44,4.96,5.4524
2025-08-06 11:00,11,0.2588,-0.9659,34.37,604.45,789.31,4.93,6.2175
2025-08-06 12:00,12,0.0,-1.0,39.8,626.64,840.4,9.71,5.7975
2025-08-06 13:00,13,-0.2588,-0.9659,37.74,506.91,824.25,14.29,5.3059
2025-08-06 14:00,14,-0.5,-0.866,37.59,482.77,758.57,11.61,5.369
2025-08-06 15:00,15,-0.7071,-0.7071,36.33,503.09,585.93,10.03,5.2682
2025-08-06 16:00,16,-0.866,-0.5,41.53,627.13,411.56,6.16,6.7681
2025-08-06 17:00,17,-0.9659,-0.2588,34.56,592.67,220.58,9.9,5.802
2025-08-06 18:00,18,-1.0,-0.0,34.28,564.43,21.84,11.18,6.041
2025-08-06 19:00,19,-0.9659,0.2588,34.1,502.96,0.0,10.41,5.2752
2025-08-06 20:00,20,-0.866,0.5,32.83,424.57,12.63,9.35,4.544
2025-08-06 21:00,21,-0.7071,0.7071,31.81,448.06,0.0,1.93,4.8592
2025-08-06 22:00,22,-0.5,0.866,31.64,522.25,0.0,9.14,5.1867
2025-08-06 23:00,23,-0.2588,0.9659,28.44,536.0,50.04,7.1,4.4695
2025-08-07 00:00,0,0.0,1.0,25.15,521.43,0.0,15.89,3.6594
2025-08-07 01:00,1,0.2588,0.9659,25.75,416.41,18.87,8.51,3.5276
2025-08-07 02:00,2,0.5,0.866,26.39,395.53,17.97,8.52,3.2952
2025-08-07 03:00,3,0.7071,0.7071,29.23,456.65,0.0,19.92,3.0199
2025-08-07 04:00,4,0.866,0.5,24.64,518.75,0.0,2.76,4.5643
2025-08-07 05:00,5,0.9659,0.2588,29.49,556.13,20.52,5.0,5.2245
2025-08-07 06:00,6,1.0,0.0,29.2,524.95,0.0,9.09,4.7103
2025-08-07 07:00,7,0.9659,-0.2588,31.63,468.16,178.39,5.42,5.16
2025-08-07 08:00,8,0.866,-0.5,31.78,426.84,450.65,5.74,4.3038
2025-08-07 09:00,9,0.7071,-0.7071,32.22,468.08,575.56,13.15,4.408
2025-08-07 10:00,10,0.5,-0.866,36.05,610.47,716.81,8.19,5.4475
2025-08-07 11:00,11,0.2588,-0.9659,37.15,635.36,870.4,2.9,6.2507
2025-08-07 12:00,12,0.0,-1.0,38.58,634.37,808.51,5.37,6.3196
2025-08-07 13:00,13,-0.2588,-0.9659,37.7,507.68,789.63,2.48,5.7031
2025-08-07 14:00,14,-0.5,-0.866,37.03,470.95,724.63,7.93,5.3818
2025-08-07 15:00,15,-0.7071,-0.7071,35.39,476.6,595.03,3.84,5.6514
2025-08-07 16:00,16,-0.866,-0.5,38.35,583.18,402.66,12.28,5.5674
